Time,NodeName,DropBytes
+9.1e+08ns,host3,0
+9.1e+08ns,host4,0
+9.1e+08ns,host5,0
+9.1e+08ns,host6,0
+9.1e+08ns,host7,0
+9.1e+08ns,host8,0
+9.1e+08ns,host9,0
+9.1e+08ns,host10,0
+9.1e+08ns,host11,0
+9.1e+08ns,host12,0
+9.1e+08ns,host13,0
+9.1e+08ns,host14,0
+9.1e+08ns,host15,0
+9.1e+08ns,host16,0
+9.1e+08ns,host17,0
+9.1e+08ns,host18,0
+9.1e+08ns,host19,0
+9.1e+08ns,host20,0
+9.1e+08ns,host21,0
+9.1e+08ns,host22,0
+9.1e+08ns,host23,0
+9.1e+08ns,host24,0
+9.1e+08ns,host25,0
+9.1e+08ns,host26,0
+9.1e+08ns,host27,0
+9.1e+08ns,host28,0
+9.1e+08ns,host29,276000
+9.11e+08ns,host0,0
+9.11e+08ns,host1,0
+9.11e+08ns,host2,0
+9.11e+08ns,host3,0
+9.11e+08ns,host4,0
+9.11e+08ns,host5,0
+9.11e+08ns,host6,0
+9.11e+08ns,host7,0
+9.11e+08ns,host8,0
+9.11e+08ns,host9,0
+9.11e+08ns,host10,0
+9.11e+08ns,host11,0
+9.11e+08ns,host12,0
+9.11e+08ns,host13,0
+9.11e+08ns,host14,0
+9.11e+08ns,host15,0
+9.11e+08ns,host16,0
+9.11e+08ns,host17,0
+9.11e+08ns,host18,0
+9.11e+08ns,host19,0
+9.11e+08ns,host20,0
+9.11e+08ns,host21,0
+9.11e+08ns,host22,0
+9.11e+08ns,host23,0
+9.11e+08ns,host24,0
+9.11e+08ns,host25,0
+9.11e+08ns,host26,0
+9.11e+08ns,host27,0
+9.11e+08ns,host28,0
+9.11e+08ns,host29,276000
+9.12e+08ns,host0,0
+9.12e+08ns,host1,0
+9.12e+08ns,host2,0
+9.12e+08ns,host3,0
+9.12e+08ns,host4,0
+9.12e+08ns,host5,0
+9.12e+08ns,host6,0
+9.12e+08ns,host7,0
+9.12e+08ns,host8,0
+9.12e+08ns,host9,0
+9.12e+08ns,host10,0
+9.12e+08ns,host11,0
+9.12e+08ns,host12,0
+9.12e+08ns,host13,0
+9.12e+08ns,host14,0
+9.12e+08ns,host15,0
+9.12e+08ns,host16,0
+9.12e+08ns,host17,0
+9.12e+08ns,host18,0
+9.12e+08ns,host19,0
+9.12e+08ns,host20,0
+9.12e+08ns,host21,0
+9.12e+08ns,host22,0
+9.12e+08ns,host23,0
+9.12e+08ns,host24,0
+9.12e+08ns,host25,0
+9.12e+08ns,host26,0
+9.12e+08ns,host27,0
+9.12e+08ns,host28,0
+9.12e+08ns,host29,276000
+9.13e+08ns,host0,0
+9.13e+08ns,host1,0
+9.13e+08ns,host2,0
+9.13e+08ns,host3,0
+9.13e+08ns,host4,0
+9.13e+08ns,host5,0
+9.13e+08ns,host6,0
+9.13e+08ns,host7,0
+9.13e+08ns,host8,0
+9.13e+08ns,host9,0
+9.13e+08ns,host10,0
+9.13e+08ns,host11,0
+9.13e+08ns,host12,0
+9.13e+08ns,host13,0
+9.13e+08ns,host14,0
+9.13e+08ns,host15,0
+9.13e+08ns,host16,0
+9.13e+08ns,host17,0
+9.13e+08ns,host18,0
+9.13e+08ns,host19,0
+9.13e+08ns,host20,0
+9.13e+08ns,host21,0
+9.13e+08ns,host22,0
+9.13e+08ns,host23,0
+9.13e+08ns,host24,0
+9.13e+08ns,host25,0
+9.13e+08ns,host26,0
+9.13e+08ns,host27,0
+9.13e+08ns,host28,0
+9.13e+08ns,host29,276000
+9.14e+08ns,host0,0
+9.14e+08ns,host1,0
+9.14e+08ns,host2,0
+9.14e+08ns,host3,0
+9.14e+08ns,host4,0
+9.14e+08ns,host5,0
+9.14e+08ns,host6,0
+9.14e+08ns,host7,0
+9.14e+08ns,host8,0
+9.14e+08ns,host9,0
+9.14e+08ns,host10,0
+9.14e+08ns,host11,0
+9.14e+08ns,host12,0
+9.14e+08ns,host13,0
+9.14e+08ns,host14,0
+9.14e+08ns,host15,0
+9.14e+08ns,host16,0
+9.14e+08ns,host17,0
+9.14e+08ns,host18,0
+9.14e+08ns,host19,0
+9.14e+08ns,host20,0
+9.14e+08ns,host21,0
+9.14e+08ns,host22,0
+9.14e+08ns,host23,0
+9.14e+08ns,host24,0
+9.14e+08ns,host25,0
+9.14e+08ns,host26,0
+9.14e+08ns,host27,0
+9.14e+08ns,host28,0
+9.14e+08ns,host29,276000
+9.15e+08ns,host0,0
+9.15e+08ns,host1,0
+9.15e+08ns,host2,0
+9.15e+08ns,host3,0
+9.15e+08ns,host4,0
+9.15e+08ns,host5,0
+9.15e+08ns,host6,0
+9.15e+08ns,host7,0
+9.15e+08ns,host8,0
+9.15e+08ns,host9,0
+9.15e+08ns,host10,0
+9.15e+08ns,host11,0
+9.15e+08ns,host12,0
+9.15e+08ns,host13,0
+9.15e+08ns,host14,0
+9.15e+08ns,host15,0
+9.15e+08ns,host16,0
+9.15e+08ns,host17,0
+9.15e+08ns,host18,0
+9.15e+08ns,host19,0
+9.15e+08ns,host20,0
+9.15e+08ns,host21,0
+9.15e+08ns,host22,0
+9.15e+08ns,host23,0
+9.15e+08ns,host24,0
+9.15e+08ns,host25,0
+9.15e+08ns,host26,0
+9.15e+08ns,host27,0
+9.15e+08ns,host28,0
+9.15e+08ns,host29,276000
+9.16e+08ns,host0,0
+9.16e+08ns,host1,0
+9.16e+08ns,host2,0
+9.16e+08ns,host3,0
+9.16e+08ns,host4,0
+9.16e+08ns,host5,0
+9.16e+08ns,host6,0
+9.16e+08ns,host7,0
+9.16e+08ns,host8,0
+9.16e+08ns,host9,0
+9.16e+08ns,host10,0
+9.16e+08ns,host11,0
+9.16e+08ns,host12,0
+9.16e+08ns,host13,0
+9.16e+08ns,host14,0
+9.16e+08ns,host15,0
+9.16e+08ns,host16,0
+9.16e+08ns,host17,0
+9.16e+08ns,host18,0
+9.16e+08ns,host19,0
+9.16e+08ns,host20,0
+9.16e+08ns,host21,0
+9.16e+08ns,host22,0
+9.16e+08ns,host23,0
+9.16e+08ns,host24,0
+9.16e+08ns,host25,0
+9.16e+08ns,host26,0
+9.16e+08ns,host27,0
+9.16e+08ns,host28,0
+9.16e+08ns,host29,276000
+9.17e+08ns,host0,0
+9.17e+08ns,host1,0
+9.17e+08ns,host2,0
+9.17e+08ns,host3,0
+9.17e+08ns,host4,0
+9.17e+08ns,host5,0
+9.17e+08ns,host6,0
+9.17e+08ns,host7,0
+9.17e+08ns,host8,0
+9.17e+08ns,host9,0
+9.17e+08ns,host10,0
+9.17e+08ns,host11,0
+9.17e+08ns,host12,0
+9.17e+08ns,host13,0
+9.17e+08ns,host14,0
+9.17e+08ns,host15,0
+9.17e+08ns,host16,0
+9.17e+08ns,host17,0
+9.17e+08ns,host18,0
+9.17e+08ns,host19,0
+9.17e+08ns,host20,0
+9.17e+08ns,host21,0
+9.17e+08ns,host22,0
+9.17e+08ns,host23,0
+9.17e+08ns,host24,0
+9.17e+08ns,host25,0
+9.17e+08ns,host26,0
+9.17e+08ns,host27,0
+9.17e+08ns,host28,0
+9.17e+08ns,host29,276000
+9.18e+08ns,host0,0
+9.18e+08ns,host1,0
+9.18e+08ns,host2,0
+9.18e+08ns,host3,0
+9.18e+08ns,host4,0
+9.18e+08ns,host5,0
+9.18e+08ns,host6,0
+9.18e+08ns,host7,0
+9.18e+08ns,host8,0
+9.18e+08ns,host9,0
+9.18e+08ns,host10,0
+9.18e+08ns,host11,0
+9.18e+08ns,host12,0
+9.18e+08ns,host13,0
+9.18e+08ns,host14,0
+9.18e+08ns,host15,0
+9.18e+08ns,host16,0
+9.18e+08ns,host17,0
+9.18e+08ns,host18,0
+9.18e+08ns,host19,0
+9.18e+08ns,host20,0
+9.18e+08ns,host21,0
+9.18e+08ns,host22,0
+9.18e+08ns,host23,0
+9.18e+08ns,host24,0
+9.18e+08ns,host25,0
+9.18e+08ns,host26,0
+9.18e+08ns,host27,0
+9.18e+08ns,host28,0
+9.18e+08ns,host29,276000
+9.19e+08ns,host0,0
+9.19e+08ns,host1,0
+9.19e+08ns,host2,0
+9.19e+08ns,host3,0
+9.19e+08ns,host4,0
+9.19e+08ns,host5,0
+9.19e+08ns,host6,0
+9.19e+08ns,host7,0
+9.19e+08ns,host8,0
+9.19e+08ns,host9,0
+9.19e+08ns,host10,0
+9.19e+08ns,host11,0
+9.19e+08ns,host12,0
+9.19e+08ns,host13,0
+9.19e+08ns,host14,0
+9.19e+08ns,host15,0
+9.19e+08ns,host16,0
+9.19e+08ns,host17,0
+9.19e+08ns,host18,0
+9.19e+08ns,host19,0
+9.19e+08ns,host20,0
+9.19e+08ns,host21,0
+9.19e+08ns,host22,0
+9.19e+08ns,host23,0
+9.19e+08ns,host24,0
+9.19e+08ns,host25,0
+9.19e+08ns,host26,0
+9.19e+08ns,host27,0
+9.19e+08ns,host28,0
+9.19e+08ns,host29,276000
+9.2e+08ns,host0,0
+9.2e+08ns,host1,0
+9.2e+08ns,host2,0
+9.2e+08ns,host3,0
+9.2e+08ns,host4,0
+9.2e+08ns,host5,0
+9.2e+08ns,host6,0
+9.2e+08ns,host7,0
+9.2e+08ns,host8,0
+9.2e+08ns,host9,0
+9.2e+08ns,host10,0
+9.2e+08ns,host11,0
+9.2e+08ns,host12,0
+9.2e+08ns,host13,0
+9.2e+08ns,host14,0
+9.2e+08ns,host15,0
+9.2e+08ns,host16,0
+9.2e+08ns,host17,0
+9.2e+08ns,host18,0
+9.2e+08ns,host19,0
+9.2e+08ns,host20,0
+9.2e+08ns,host21,0
+9.2e+08ns,host22,0
+9.2e+08ns,host23,0
+9.2e+08ns,host24,0
+9.2e+08ns,host25,0
+9.2e+08ns,host26,0
+9.2e+08ns,host27,0
+9.2e+08ns,host28,0
+9.2e+08ns,host29,279000
+9.21e+08ns,host0,0
+9.21e+08ns,host1,0
+9.21e+08ns,host2,0
+9.21e+08ns,host3,0
+9.21e+08ns,host4,0
+9.21e+08ns,host5,0
+9.21e+08ns,host6,0
+9.21e+08ns,host7,0
+9.21e+08ns,host8,0
+9.21e+08ns,host9,0
+9.21e+08ns,host10,0
+9.21e+08ns,host11,0
+9.21e+08ns,host12,0
+9.21e+08ns,host13,0
+9.21e+08ns,host14,0
+9.21e+08ns,host15,0
+9.21e+08ns,host16,0
+9.21e+08ns,host17,0
+9.21e+08ns,host18,0
+9.21e+08ns,host19,0
+9.21e+08ns,host20,0
+9.21e+08ns,host21,0
+9.21e+08ns,host22,0
+9.21e+08ns,host23,0
+9.21e+08ns,host24,0
+9.21e+08ns,host25,0
+9.21e+08ns,host26,0
+9.21e+08ns,host27,0
+9.21e+08ns,host28,0
+9.21e+08ns,host29,279000
+9.22e+08ns,host0,0
+9.22e+08ns,host1,0
+9.22e+08ns,host2,0
+9.22e+08ns,host3,0
+9.22e+08ns,host4,0
+9.22e+08ns,host5,0
+9.22e+08ns,host6,0
+9.22e+08ns,host7,0
+9.22e+08ns,host8,0
+9.22e+08ns,host9,0
+9.22e+08ns,host10,0
+9.22e+08ns,host11,0
+9.22e+08ns,host12,0
+9.22e+08ns,host13,0
+9.22e+08ns,host14,0
+9.22e+08ns,host15,0
+9.22e+08ns,host16,0
+9.22e+08ns,host17,0
+9.22e+08ns,host18,0
+9.22e+08ns,host19,0
+9.22e+08ns,host20,0
+9.22e+08ns,host21,0
+9.22e+08ns,host22,0
+9.22e+08ns,host23,0
+9.22e+08ns,host24,0
+9.22e+08ns,host25,0
+9.22e+08ns,host26,0
+9.22e+08ns,host27,0
+9.22e+08ns,host28,0
+9.22e+08ns,host29,279000
+9.23e+08ns,host0,0
+9.23e+08ns,host1,0
+9.23e+08ns,host2,0
+9.23e+08ns,host3,0
+9.23e+08ns,host4,0
+9.23e+08ns,host5,0
+9.23e+08ns,host6,0
+9.23e+08ns,host7,0
+9.23e+08ns,host8,0
+9.23e+08ns,host9,0
+9.23e+08ns,host10,0
+9.23e+08ns,host11,0
+9.23e+08ns,host12,0
+9.23e+08ns,host13,0
+9.23e+08ns,host14,0
+9.23e+08ns,host15,0
+9.23e+08ns,host16,0
+9.23e+08ns,host17,0
+9.23e+08ns,host18,0
+9.23e+08ns,host19,0
+9.23e+08ns,host20,0
+9.23e+08ns,host21,0
+9.23e+08ns,host22,0
+9.23e+08ns,host23,0
+9.23e+08ns,host24,0
+9.23e+08ns,host25,0
+9.23e+08ns,host26,0
+9.23e+08ns,host27,0
+9.23e+08ns,host28,0
+9.23e+08ns,host29,279000
+9.24e+08ns,host0,0
+9.24e+08ns,host1,0
+9.24e+08ns,host2,0
+9.24e+08ns,host3,0
+9.24e+08ns,host4,0
+9.24e+08ns,host5,0
+9.24e+08ns,host6,0
+9.24e+08ns,host7,0
+9.24e+08ns,host8,0
+9.24e+08ns,host9,0
+9.24e+08ns,host10,0
+9.24e+08ns,host11,0
+9.24e+08ns,host12,0
+9.24e+08ns,host13,0
+9.24e+08ns,host14,0
+9.24e+08ns,host15,0
+9.24e+08ns,host16,0
+9.24e+08ns,host17,0
+9.24e+08ns,host18,0
+9.24e+08ns,host19,0
+9.24e+08ns,host20,0
+9.24e+08ns,host21,0
+9.24e+08ns,host22,0
+9.24e+08ns,host23,0
+9.24e+08ns,host24,0
+9.24e+08ns,host25,0
+9.24e+08ns,host26,0
+9.24e+08ns,host27,0
+9.24e+08ns,host28,0
+9.24e+08ns,host29,279000
+9.25e+08ns,host0,0
+9.25e+08ns,host1,0
+9.25e+08ns,host2,0
+9.25e+08ns,host3,0
+9.25e+08ns,host4,0
+9.25e+08ns,host5,0
+9.25e+08ns,host6,0
+9.25e+08ns,host7,0
+9.25e+08ns,host8,0
+9.25e+08ns,host9,0
+9.25e+08ns,host10,0
+9.25e+08ns,host11,0
+9.25e+08ns,host12,0
+9.25e+08ns,host13,0
+9.25e+08ns,host14,0
+9.25e+08ns,host15,0
+9.25e+08ns,host16,0
+9.25e+08ns,host17,0
+9.25e+08ns,host18,0
+9.25e+08ns,host19,0
+9.25e+08ns,host20,0
+9.25e+08ns,host21,0
+9.25e+08ns,host22,0
+9.25e+08ns,host23,0
+9.25e+08ns,host24,0
+9.25e+08ns,host25,0
+9.25e+08ns,host26,0
+9.25e+08ns,host27,0
+9.25e+08ns,host28,0
+9.25e+08ns,host29,279000
+9.26e+08ns,host0,0
+9.26e+08ns,host1,0
+9.26e+08ns,host2,0
+9.26e+08ns,host3,0
+9.26e+08ns,host4,0
+9.26e+08ns,host5,0
+9.26e+08ns,host6,0
+9.26e+08ns,host7,0
+9.26e+08ns,host8,0
+9.26e+08ns,host9,0
+9.26e+08ns,host10,0
+9.26e+08ns,host11,0
+9.26e+08ns,host12,0
+9.26e+08ns,host13,0
+9.26e+08ns,host14,0
+9.26e+08ns,host15,0
+9.26e+08ns,host16,0
+9.26e+08ns,host17,0
+9.26e+08ns,host18,0
+9.26e+08ns,host19,0
+9.26e+08ns,host20,0
+9.26e+08ns,host21,0
+9.26e+08ns,host22,0
+9.26e+08ns,host23,0
+9.26e+08ns,host24,0
+9.26e+08ns,host25,0
+9.26e+08ns,host26,0
+9.26e+08ns,host27,0
+9.26e+08ns,host28,0
+9.26e+08ns,host29,279000
+9.27e+08ns,host0,0
+9.27e+08ns,host1,0
+9.27e+08ns,host2,0
+9.27e+08ns,host3,0
+9.27e+08ns,host4,0
+9.27e+08ns,host5,0
+9.27e+08ns,host6,0
+9.27e+08ns,host7,0
+9.27e+08ns,host8,0
+9.27e+08ns,host9,0
+9.27e+08ns,host10,0
+9.27e+08ns,host11,0
+9.27e+08ns,host12,0
+9.27e+08ns,host13,0
+9.27e+08ns,host14,0
+9.27e+08ns,host15,0
+9.27e+08ns,host16,0
+9.27e+08ns,host17,0
+9.27e+08ns,host18,0
+9.27e+08ns,host19,0
+9.27e+08ns,host20,0
+9.27e+08ns,host21,0
+9.27e+08ns,host22,0
+9.27e+08ns,host23,0
+9.27e+08ns,host24,0
+9.27e+08ns,host25,0
+9.27e+08ns,host26,0
+9.27e+08ns,host27,0
+9.27e+08ns,host28,0
+9.27e+08ns,host29,279000
+9.28e+08ns,host0,0
+9.28e+08ns,host1,0
+9.28e+08ns,host2,0
+9.28e+08ns,host3,0
+9.28e+08ns,host4,0
+9.28e+08ns,host5,0
+9.28e+08ns,host6,0
+9.28e+08ns,host7,0
+9.28e+08ns,host8,0
+9.28e+08ns,host9,0
+9.28e+08ns,host10,0
+9.28e+08ns,host11,0
+9.28e+08ns,host12,0
+9.28e+08ns,host13,0
+9.28e+08ns,host14,0
+9.28e+08ns,host15,0
+9.28e+08ns,host16,0
+9.28e+08ns,host17,0
+9.28e+08ns,host18,0
+9.28e+08ns,host19,0
+9.28e+08ns,host20,0
+9.28e+08ns,host21,0
+9.28e+08ns,host22,0
+9.28e+08ns,host23,0
+9.28e+08ns,host24,0
+9.28e+08ns,host25,0
+9.28e+08ns,host26,0
+9.28e+08ns,host27,0
+9.28e+08ns,host28,0
+9.28e+08ns,host29,279000
+9.29e+08ns,host0,0
+9.29e+08ns,host1,0
+9.29e+08ns,host2,0
+9.29e+08ns,host3,0
+9.29e+08ns,host4,0
+9.29e+08ns,host5,0
+9.29e+08ns,host6,0
+9.29e+08ns,host7,0
+9.29e+08ns,host8,0
+9.29e+08ns,host9,0
+9.29e+08ns,host10,0
+9.29e+08ns,host11,0
+9.29e+08ns,host12,0
+9.29e+08ns,host13,0
+9.29e+08ns,host14,0
+9.29e+08ns,host15,0
+9.29e+08ns,host16,0
+9.29e+08ns,host17,0
+9.29e+08ns,host18,0
+9.29e+08ns,host19,0
+9.29e+08ns,host20,0
+9.29e+08ns,host21,0
+9.29e+08ns,host22,0
+9.29e+08ns,host23,0
+9.29e+08ns,host24,0
+9.29e+08ns,host25,0
+9.29e+08ns,host26,0
+9.29e+08ns,host27,0
+9.29e+08ns,host28,0
+9.29e+08ns,host29,279000
+9.3e+08ns,host0,0
+9.3e+08ns,host1,0
+9.3e+08ns,host2,0
+9.3e+08ns,host3,0
+9.3e+08ns,host4,0
+9.3e+08ns,host5,0
+9.3e+08ns,host6,0
+9.3e+08ns,host7,0
+9.3e+08ns,host8,0
+9.3e+08ns,host9,0
+9.3e+08ns,host10,0
+9.3e+08ns,host11,0
+9.3e+08ns,host12,0
+9.3e+08ns,host13,0
+9.3e+08ns,host14,0
+9.3e+08ns,host15,0
+9.3e+08ns,host16,0
+9.3e+08ns,host17,0
+9.3e+08ns,host18,0
+9.3e+08ns,host19,0
+9.3e+08ns,host20,0
+9.3e+08ns,host21,0
+9.3e+08ns,host22,0
+9.3e+08ns,host23,0
+9.3e+08ns,host24,0
+9.3e+08ns,host25,0
+9.3e+08ns,host26,0
+9.3e+08ns,host27,0
+9.3e+08ns,host28,0
+9.3e+08ns,host29,282000
+9.31e+08ns,host0,0
+9.31e+08ns,host1,0
+9.31e+08ns,host2,0
+9.31e+08ns,host3,0
+9.31e+08ns,host4,0
+9.31e+08ns,host5,0
+9.31e+08ns,host6,0
+9.31e+08ns,host7,0
+9.31e+08ns,host8,0
+9.31e+08ns,host9,0
+9.31e+08ns,host10,0
+9.31e+08ns,host11,0
+9.31e+08ns,host12,0
+9.31e+08ns,host13,0
+9.31e+08ns,host14,0
+9.31e+08ns,host15,0
+9.31e+08ns,host16,0
+9.31e+08ns,host17,0
+9.31e+08ns,host18,0
+9.31e+08ns,host19,0
+9.31e+08ns,host20,0
+9.31e+08ns,host21,0
+9.31e+08ns,host22,0
+9.31e+08ns,host23,0
+9.31e+08ns,host24,0
+9.31e+08ns,host25,0
+9.31e+08ns,host26,0
+9.31e+08ns,host27,0
+9.31e+08ns,host28,0
+9.31e+08ns,host29,282000
+9.32e+08ns,host0,0
+9.32e+08ns,host1,0
+9.32e+08ns,host2,0
+9.32e+08ns,host3,0
+9.32e+08ns,host4,0
+9.32e+08ns,host5,0
+9.32e+08ns,host6,0
+9.32e+08ns,host7,0
+9.32e+08ns,host8,0
+9.32e+08ns,host9,0
+9.32e+08ns,host10,0
+9.32e+08ns,host11,0
+9.32e+08ns,host12,0
+9.32e+08ns,host13,0
+9.32e+08ns,host14,0
+9.32e+08ns,host15,0
+9.32e+08ns,host16,0
+9.32e+08ns,host17,0
+9.32e+08ns,host18,0
+9.32e+08ns,host19,0
+9.32e+08ns,host20,0
+9.32e+08ns,host21,0
+9.32e+08ns,host22,0
+9.32e+08ns,host23,0
+9.32e+08ns,host24,0
+9.32e+08ns,host25,0
+9.32e+08ns,host26,0
+9.32e+08ns,host27,0
+9.32e+08ns,host28,0
+9.32e+08ns,host29,282000
+9.33e+08ns,host0,0
+9.33e+08ns,host1,0
+9.33e+08ns,host2,0
+9.33e+08ns,host3,0
+9.33e+08ns,host4,0
+9.33e+08ns,host5,0
+9.33e+08ns,host6,0
+9.33e+08ns,host7,0
+9.33e+08ns,host8,0
+9.33e+08ns,host9,0
+9.33e+08ns,host10,0
+9.33e+08ns,host11,0
+9.33e+08ns,host12,0
+9.33e+08ns,host13,0
+9.33e+08ns,host14,0
+9.33e+08ns,host15,0
+9.33e+08ns,host16,0
+9.33e+08ns,host17,0
+9.33e+08ns,host18,0
+9.33e+08ns,host19,0
+9.33e+08ns,host20,0
+9.33e+08ns,host21,0
+9.33e+08ns,host22,0
+9.33e+08ns,host23,0
+9.33e+08ns,host24,0
+9.33e+08ns,host25,0
+9.33e+08ns,host26,0
+9.33e+08ns,host27,0
+9.33e+08ns,host28,0
+9.33e+08ns,host29,282000
+9.34e+08ns,host0,0
+9.34e+08ns,host1,0
+9.34e+08ns,host2,0
+9.34e+08ns,host3,0
+9.34e+08ns,host4,0
+9.34e+08ns,host5,0
+9.34e+08ns,host6,0
+9.34e+08ns,host7,0
+9.34e+08ns,host8,0
+9.34e+08ns,host9,0
+9.34e+08ns,host10,0
+9.34e+08ns,host11,0
+9.34e+08ns,host12,0
+9.34e+08ns,host13,0
+9.34e+08ns,host14,0
+9.34e+08ns,host15,0
+9.34e+08ns,host16,0
+9.34e+08ns,host17,0
+9.34e+08ns,host18,0
+9.34e+08ns,host19,0
+9.34e+08ns,host20,0
+9.34e+08ns,host21,0
+9.34e+08ns,host22,0
+9.34e+08ns,host23,0
+9.34e+08ns,host24,0
+9.34e+08ns,host25,0
+9.34e+08ns,host26,0
+9.34e+08ns,host27,0
+9.34e+08ns,host28,0
+9.34e+08ns,host29,282000
+9.35e+08ns,host0,0
+9.35e+08ns,host1,0
+9.35e+08ns,host2,0
+9.35e+08ns,host3,0
+9.35e+08ns,host4,0
+9.35e+08ns,host5,0
+9.35e+08ns,host6,0
+9.35e+08ns,host7,0
+9.35e+08ns,host8,0
+9.35e+08ns,host9,0
+9.35e+08ns,host10,0
+9.35e+08ns,host11,0
+9.35e+08ns,host12,0
+9.35e+08ns,host13,0
+9.35e+08ns,host14,0
+9.35e+08ns,host15,0
+9.35e+08ns,host16,0
+9.35e+08ns,host17,0
+9.35e+08ns,host18,0
+9.35e+08ns,host19,0
+9.35e+08ns,host20,0
+9.35e+08ns,host21,0
+9.35e+08ns,host22,0
+9.35e+08ns,host23,0
+9.35e+08ns,host24,0
+9.35e+08ns,host25,0
+9.35e+08ns,host26,0
+9.35e+08ns,host27,0
+9.35e+08ns,host28,0
+9.35e+08ns,host29,282000
+9.36e+08ns,host0,0
+9.36e+08ns,host1,0
+9.36e+08ns,host2,0
+9.36e+08ns,host3,0
+9.36e+08ns,host4,0
+9.36e+08ns,host5,0
+9.36e+08ns,host6,0
+9.36e+08ns,host7,0
+9.36e+08ns,host8,0
+9.36e+08ns,host9,0
+9.36e+08ns,host10,0
+9.36e+08ns,host11,0
+9.36e+08ns,host12,0
+9.36e+08ns,host13,0
+9.36e+08ns,host14,0
+9.36e+08ns,host15,0
+9.36e+08ns,host16,0
+9.36e+08ns,host17,0
+9.36e+08ns,host18,0
+9.36e+08ns,host19,0
+9.36e+08ns,host20,0
+9.36e+08ns,host21,0
+9.36e+08ns,host22,0
+9.36e+08ns,host23,0
+9.36e+08ns,host24,0
+9.36e+08ns,host25,0
+9.36e+08ns,host26,0
+9.36e+08ns,host27,0
+9.36e+08ns,host28,0
+9.36e+08ns,host29,282000
+9.37e+08ns,host0,0
+9.37e+08ns,host1,0
+9.37e+08ns,host2,0
+9.37e+08ns,host3,0
+9.37e+08ns,host4,0
+9.37e+08ns,host5,0
+9.37e+08ns,host6,0
+9.37e+08ns,host7,0
+9.37e+08ns,host8,0
+9.37e+08ns,host9,0
+9.37e+08ns,host10,0
+9.37e+08ns,host11,0
+9.37e+08ns,host12,0
+9.37e+08ns,host13,0
+9.37e+08ns,host14,0
+9.37e+08ns,host15,0
+9.37e+08ns,host16,0
+9.37e+08ns,host17,0
+9.37e+08ns,host18,0
+9.37e+08ns,host19,0
+9.37e+08ns,host20,0
+9.37e+08ns,host21,0
+9.37e+08ns,host22,0
+9.37e+08ns,host23,0
+9.37e+08ns,host24,0
+9.37e+08ns,host25,0
+9.37e+08ns,host26,0
+9.37e+08ns,host27,0
+9.37e+08ns,host28,0
+9.37e+08ns,host29,282000
+9.38e+08ns,host0,0
+9.38e+08ns,host1,0
+9.38e+08ns,host2,0
+9.38e+08ns,host3,0
+9.38e+08ns,host4,0
+9.38e+08ns,host5,0
+9.38e+08ns,host6,0
+9.38e+08ns,host7,0
+9.38e+08ns,host8,0
+9.38e+08ns,host9,0
+9.38e+08ns,host10,0
+9.38e+08ns,host11,0
+9.38e+08ns,host12,0
+9.38e+08ns,host13,0
+9.38e+08ns,host14,0
+9.38e+08ns,host15,0
+9.38e+08ns,host16,0
+9.38e+08ns,host17,0
+9.38e+08ns,host18,0
+9.38e+08ns,host19,0
+9.38e+08ns,host20,0
+9.38e+08ns,host21,0
+9.38e+08ns,host22,0
+9.38e+08ns,host23,0
+9.38e+08ns,host24,0
+9.38e+08ns,host25,0
+9.38e+08ns,host26,0
+9.38e+08ns,host27,0
+9.38e+08ns,host28,0
+9.38e+08ns,host29,282000
+9.39e+08ns,host0,0
+9.39e+08ns,host1,0
+9.39e+08ns,host2,0
+9.39e+08ns,host3,0
+9.39e+08ns,host4,0
+9.39e+08ns,host5,0
+9.39e+08ns,host6,0
+9.39e+08ns,host7,0
+9.39e+08ns,host8,0
+9.39e+08ns,host9,0
+9.39e+08ns,host10,0
+9.39e+08ns,host11,0
+9.39e+08ns,host12,0
+9.39e+08ns,host13,0
+9.39e+08ns,host14,0
+9.39e+08ns,host15,0
+9.39e+08ns,host16,0
+9.39e+08ns,host17,0
+9.39e+08ns,host18,0
+9.39e+08ns,host19,0
+9.39e+08ns,host20,0
+9.39e+08ns,host21,0
+9.39e+08ns,host22,0
+9.39e+08ns,host23,0
+9.39e+08ns,host24,0
+9.39e+08ns,host25,0
+9.39e+08ns,host26,0
+9.39e+08ns,host27,0
+9.39e+08ns,host28,0
+9.39e+08ns,host29,282000
+9.4e+08ns,host0,0
+9.4e+08ns,host1,0
+9.4e+08ns,host2,0
+9.4e+08ns,host3,0
+9.4e+08ns,host4,0
+9.4e+08ns,host5,0
+9.4e+08ns,host6,0
+9.4e+08ns,host7,0
+9.4e+08ns,host8,0
+9.4e+08ns,host9,0
+9.4e+08ns,host10,0
+9.4e+08ns,host11,0
+9.4e+08ns,host12,0
+9.4e+08ns,host13,0
+9.4e+08ns,host14,0
+9.4e+08ns,host15,0
+9.4e+08ns,host16,0
+9.4e+08ns,host17,0
+9.4e+08ns,host18,0
+9.4e+08ns,host19,0
+9.4e+08ns,host20,0
+9.4e+08ns,host21,0
+9.4e+08ns,host22,0
+9.4e+08ns,host23,0
+9.4e+08ns,host24,0
+9.4e+08ns,host25,0
+9.4e+08ns,host26,0
+9.4e+08ns,host27,0
+9.4e+08ns,host28,0
+9.4e+08ns,host29,285000
+9.41e+08ns,host0,0
+9.41e+08ns,host1,0
+9.41e+08ns,host2,0
